polo_id;tipo_id;tipo;autorizar_publicacao;curso_indefinido;curso;curso_indefinido_detalhes;ano_pub;ud_campus_id;contato;id;autor;palavras_chave_ids;area_ids;visualizacoes;coorientador_ids;autor_id;categoria_cnpq_id;anexo_ids;orientador_ids;name
ARAPIRACA;Monografia;False;True;False;FÍSICA;False;2017;CAMPUS ARAPIRACA;False;1983;False;Força de radiação acústica,Levitação acústica de partículas,Transdutor de Langevin,Método de elementos finitos,COMSOL multi-physics;;44;;Lima, Everton Brito de;False;;Leão Neto, José Pereira;Projeto de transdutor de Langevin para aplicação em levitação acústica
ARAPIRACA;Monografia;False;True;False;ARQUITETURA E URBANISMO;False;2017;CAMPUS ARAPIRACA;False;1982;False;Limoeiro de Anadia,Obras públicas,Compatibilização de projetos;;18;;Santos, Jobson Barros;False;[2151];Santos, Edler Oliveira;Compatibilização de projetos em obras públicas: um estudo de caso na Escola Municipal de Educação Básica Prefeito Benício Ferreira Reis em Limoeiro de Anadia - AL
ARAPIRACA;Monografia;False;True;False;LETRAS;False;2017;CAMPUS ARAPIRACA;False;1981;False;Atemporalidade verbal;;6;;Santos, Weverthon Lima dos;False;[2150];Silva, Elias André da;Atemporalidade verbal como sugestão de conteúdo de língua portuguesa para o ensino fundamental II
ARAPIRACA;Monografia;False;True;False;ARQUITETURA E URBANISMO;False;2017;CAMPUS ARAPIRACA;False;1980;False;Intervenção,Acessibilidade urbana,Mobilidade,Espaço público,Requalificação urbana;;15;;Jesus, Kátia Barros de;False;[2149];Silva, Nayane Laurentino da;Intervenção urbana na rua José Emídio de Lima, Arapiraca - AL: uma proposta de requalificação focada na acessibilidade e mobilidade urbana
ARAPIRACA;Monografia;False;True;False;ARQUITETURA E URBANISMO;False;2017;CAMPUS ARAPIRACA;False;1979;False;Arapiraca,Mobilidade urbana,desenho urbano,Rodovia;;34;;Francelino, Lucas Correia;False;[2148];Silva, Nayane Laurentino da;Proposta de redesenho para a AL-220 em Arapiraca - AL: uma alternativa para os problemas de mobilidade e segregação espacial
PALMEIRA DOS ÍNDIOS;TCC - Trabalho de Conclusão de Curso;tcc;True;False;PSICOLOGIA;False;2017;CAMPUS ARAPIRACA;False;1747;"Oliveira, Fransuele Florentino de; Rodrigues, Mércia Augusta";Psicologia social ,Maioridade penal,Juventude;;2;;"Oliveira, Fransuele Florentino de; Rodrigues, Mércia Augusta";False;[1944];Ribeiro, Flávia Regina Guedes;Sentidos sobre a redução da maioridade penal: uma análise da construção da informação na mídia jornalística
ARAPIRACA;Monografia;False;True;False;MATEMÁTICA;False;2017;CAMPUS ARAPIRACA;False;1976;False;Equações diferenciais - Sistemas;;6;;Silva, Raul Miguel Ferreira da;False;[2147];Silva Júnior, Rinaldo Vieira da;Aplicação do Teorema de Pointcaré-Bendixson
PALMEIRA DOS ÍNDIOS;TCC - Trabalho de Conclusão de Curso;tcc;True;False;PSICOLOGIA;False;2017;CAMPUS ARAPIRACA;False;1746;Paz, Marília Aparecida Santos da;Drogas – análise - abuso;;6;;Paz, Marília Aparecida Santos da;False;[1943];Magalhães, Caroline Cavalcante Padilha;Dependência química entre mulheres: o uso indiscriminado de benzodiazepínicos 
ARAPIRACA;Monografia;False;True;False;LETRAS;False;2017;CAMPUS ARAPIRACA;False;1973;False;Alfabetização,Legenda,Ferramenta auxiliar;;6;;Silva, José Henrique Ferreira da ;False;[2146];Silva, Elias André da;A legenda como ferramenta auxiliar no processo de alfabetização plena
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;CIÊNCIAS BIOLÓGICAS;False;2017;CAMPUS ARAPIRACA;False;1769;Silva, Cirlaide da;Profilaxia,Tricomoníase,Trichomonas vaginalis;;6;;Silva, Cirlaide da;False;[1973];Gomes, Ednaldo Almeida;O conhecimento das estudantes do campus Arapiraca, pólo Arapiraca da Universidade Federal de Alagoas sobre questões relacionadas a tricomoníase 
ARAPIRACA;Monografia;False;True;False;ADMINISTRAÇÃO PÚBLICA;False;2017;CAMPUS ARAPIRACA;False;1972;False;Administração pública,Gestão de pessoas,Seleção e contratação;;9;;Vieira, Emanuel Cristovão Alves;False;[2145];David, Acúrcio Castelo;Análise do processo de seleção e contratação nas organizações públicas: estudo de caso na Prefeitura Municipal de Arapiraca - AL
ARAPIRACA;Monografia;False;True;False;AGRONOMIA;False;2017;CAMPUS ARAPIRACA;False;1970;False;Manejo da irrigação,Adubação química,Arachis hypogaea L. ;;8;Santos, Daniella Pereira dos;Cruz, Raiane Maria Lima da ;False;[2143];Santos, Márcio Aurélio Lins dos;Desempenho produtivo do amendoim em função de diferentes lâminas de água e intervalos de fertirrigação
ARAPIRACA;Monografia;False;True;False;AGRONOMIA;False;2017;CAMPUS ARAPIRACA;False;1969;False;Irrigação,Manejo,Allium Fistulosum;;6;Santos, Márcio Aurélio Lins dos;Melo, Erika Barbosa;False;[2142];Santos, Daniella Pereira dos;Quantidade de água e adubo na produção de cebolinha verde
ARAPIRACA;Monografia;False;True;False;ARQUITETURA E URBANISMO;False;2017;CAMPUS ARAPIRACA;False;1968;False;Arapiraca,Sustentabilidade,Arquitetura,Diretrizes,Edificações - Arapiraca;;21;;Albuquerque Neto, Elias Querino de ;False;[2141];Gonçalves, Elizabeth de Albuquerque Cavalcanti Duarte;Diretrizes de projeto aplicando a sustentabilidade como premissa em edificações residenciais em Arapiraca
ARAPIRACA;Monografia;False;True;False;FÍSICA;False;2017;CAMPUS ARAPIRACA;False;1964;False;Educação,Ensino de física,Alfabetização científica;;8;;Silva, Janaina Ferreira da;False;[2140];Albuquerque, Samuel Silva de;Alfabetização científica e as dificuldades do ensino de física no ensino médio
PALMEIRA DOS ÍNDIOS;TCC - Trabalho de Conclusão de Curso;tcc;True;False;SERVIÇO SOCIAL;False;2017;CAMPUS ARAPIRACA;False;1768;Silva, Lais Eulalia Felix da;Assistência a menores,Política social ,Tráfico humano – crianças;;4;;Silva, Lais Eulalia Felix da;False;[1972];Torres, Maria Adriana da Silva;Violação dos direitos da criança e do adolescente: um estudo acerca do tráfico infantil
ARAPIRACA;Monografia;False;True;False;ARQUITETURA E URBANISMO;False;2017;CAMPUS ARAPIRACA;False;1962;False;Academia,Fitness,Wellness,Arquitetura esportiva,Instações esportivas;;23;;Silva, Charles Cleudson Costa;False;[2136, 2137, 2138, 2139];Gonçalves, Elizabeth de Albuquerque Cavalcanti Duarte;Arquitetura esportiva: proposta arquitetônica para uma academia em Arapiraca - AL
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;tcc;True;False;CIÊNCIA DA COMPUTAÇÃO;False;2017;CAMPUS ARAPIRACA;False;1542;Silva, Ismaquias Farias da; Redes complexas, Sistemas autônomos, Redes livre de escala;;6;;Silva, Ismaquias Farias da;False;[1703];Cabral, Raquel da Silva;Caracterização de sistemas autônomos com teoria de redes complexas
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;tcc;True;False;QUÍMICA;False;2017;CAMPUS ARAPIRACA;False;1543;Silva, Késia Filadélfia Dionízio;"Chalcona;,GC-MS, Reação tipo Biginelli,Dihidropirimidinationa, RMN ";;3;;Silva, Késia Filadélfia Dionízio;False;[1704];Gómez,Marta Pinêiro;Síntese dos Compostos 4-(4-metoxifenil)-6-fenil-3,4-dihidropirimidina-2(1H)tiona e 4-(2-bromofenil)-6-fenil-3,4-dihidropirimidina-2(1H)-tiona por meio da reação tipo Biginelli sob irradiação de micro-ondas
ARAPIRACA;Monografia;False;True;False;ARQUITETURA E URBANISMO;False;2017;CAMPUS ARAPIRACA;False;1960;False;Áreas centrais,Linha férrea,Reabilitação urbana;;25;;Melo, Raianny Almeida de;False;[2135];Silva, Nayane Laurentino da;Reabilitação de áreas centrais: intervenção urbanística em um trecho da linha férrea em Arapiraca - AL
ARAPIRACA;Monografia;False;True;False;ARQUITETURA E URBANISMO;False;2017;CAMPUS ARAPIRACA;False;1957;False; Sustentabilidade,Tiny houses,Assentamentos precários;;48;;Albuquerque, Diogo dos Santos;False;[2134];Barbosa, Ricardo Victor Rodrigues;O conceito de tiny houses aplicado em projeto de habitação popular: estudo de caso no assentamento precário Vila dos Pescadores em Arapiraca - AL
ARAPIRACA;Monografia;False;True;False;ZOOTECNIA;False;2017;CAMPUS ARAPIRACA;False;1955;False;Câmara fria,Carne ovina,Termógrafo;;5;;Cavalcante, Paulo Otávio Silva;False;[2133];Mariz, Tobyas Maia de Albuquerque;Curva de resfriamento de carcaça ovina utilizando termografia
ARAPIRACA;Monografia;False;True;False;MATEMÁTICA;False;2017;CAMPUS ARAPIRACA;False;1954;False;Congruência ,Teorema de Fermat e Wilson,Combinatória,Princípio fundamental da contagem;;6;;Lima, Willames João Ribeiro de ;False;[2132];Oliveira, Ornan Filipe de Araújo;Combinatória e os Teoremas de Fermat e Wilson
ARAPIRACA;Monografia;False;True;False;EDUCAÇÃO FÍSICA;False;2017;CAMPUS ARAPIRACA;False;1953;False;Adolescentes ,Índice de massa corporal,Nível de atividade física;;7;;Maciel, Douglas Francisco dos Santos;False;[2131];Cunha Júnior, Arnaldo Tenório da ;Estado nutricional e nível de atividade física de escolares no município de Lagoa da Canoa - AL
ARAPIRACA;Monografia;False;True;False;LETRAS;False;2017;CAMPUS ARAPIRACA;False;1952;False;Sertão,Espaços da saudade,Jessier Quirino,Poesia;;15;;Silvério, Thaís Duarte;False;[2130];Marques, Marcelo Ferreira;"A imagem do sertanejo e o ""espaço da saudade"" na poética de Jessier Quirino"
PALMEIRA DOS ÍNDIOS;TCC - Trabalho de Conclusão de Curso;tcc;True;False;PSICOLOGIA;False;2017;CAMPUS ARAPIRACA;False;1745;Silva, Valdiane Pereira da ;Neurose obsessiva-compulsiva;;9;;Silva, Valdiane Pereira da ;False;[1942];"Silva Júnior, Gérson Alves
da";Variáveis instaladoras e mantenedoras do transtorno obsessivo compulsivo (TOC): uma análise documental sob a perspectiva analítica comportamental
ARAPIRACA;Monografia;False;True;False;LETRAS;False;2017;CAMPUS ARAPIRACA;False;1951;False;Variação sintática,Adjunto adverbial ,Predicativo;;6;;Santos, Jamerson Lino;False;[2129];Silva, Elias André da;Substituição de adjuntos adverbiais por predicativos, em construções do Português do Brasil (PB)
PALMEIRA DOS ÍNDIOS;TCC - Trabalho de Conclusão de Curso;tcc;True;False;PSICOLOGIA;False;2017;CAMPUS ARAPIRACA;False;1767;Silva, Janayna Karlla Gomes da;Comportamento (Psicologia);;11;;Silva, Janayna Karlla Gomes da;False;[1971];"Silva Júnior, Gérson Alves
da";Relações amorosas ao longo do tempo sob a ótica comportamental
ARAPIRACA;Monografia;False;True;False;FÍSICA;False;2017;CAMPUS ARAPIRACA;False;1950;False;Aprendizagem significativa, Ensino de física,Simulações,Novas tecnologias;;34;;Ribeiro, Diogo Ricardo Souza;False;[2128];Silva, Willamys Cristiano Soares;A utilização de simulações computacionais como ferramenta auxiliares no ensino de física
ARAPIRACA;Monografia;False;True;False;MATEMÁTICA;False;2017;CAMPUS ARAPIRACA;False;1949;False;Consumo de energia,Tendência,Série temporal,Estacionaridade;;9;Sena, Thainnã Thatisuane Oliveira;Santos, Krislane Maria dos;False;[2127];Souza, Ademária Aparecida de;Modelagem de séries temporais de consumo de energia elétrica
ARAPIRACA;Monografia;False;True;False;LETRAS;False;2017;CAMPUS ARAPIRACA;False;1948;False;Gêneros ,Interdiscursividade,Intertextualidade;;6;;Macedo, Wilcley Ferreira de;False;[2126];Silva, Elias André da;"Interdiscursividade na obra ""O pequeno príncipe"""
ARAPIRACA;Monografia;False;True;False;ARQUITETURA E URBANISMO;False;2017;CAMPUS ARAPIRACA;False;1946;False;Mobilidade urbana,Ciclovia,Centro da cidade - Arapiraca;;19;;Miranda, Taísa Lúcio de Magalhães;False;[2125];Barros, Alice de Almeida;Proposta de rota cicloviária para trecho da cidade de Arapiraca: elaboração de um estudo preliminar
ARAPIRACA;Monografia;False;True;False;ARQUITETURA E URBANISMO;False;2017;CAMPUS ARAPIRACA;False;1945;False;Conforto térmico,Habitação de interesse social,Reformas;;14;;Souza, Nathália Kariany de;False;[2124];Barbosa, Ricardo Victor Rodrigues;Análise do conforto térmico em habitações de interesse social após reformas autosugeridas: estudo de caso no Residencial Agreste em Arapiraca - AL
ARAPIRACA;Monografia;False;True;False;ARQUITETURA E URBANISMO;False;2017;CAMPUS ARAPIRACA;False;1942;False;Envelhecimento,Infância,Centro de convivência,Relação intergeracional;;28;;Almeida, Olga Mara Francino de ;False;[2122];Santos, Edler Oliveira;Proposta arquitetônica de Centro de Convivência Intergeracional para a cidade de Palmeira dos Índios - AL
ARAPIRACA;Monografia;False;True;False;QUÍMICA;False;2017;CAMPUS ARAPIRACA;False;1939;False;Substâncias húmicas,Matéria orgânica,Extração;;6;;Oliveira, Bruna Kélvia Alves de;False;[2121];Botero, Wander Gustavo;Extração e caracterização de solução de solo e frações húmicas de turfa coletada em Taquaral - SP
ARAPIRACA;Dissertação;False;True;False;TESES E DISSERTAÇÕES;False;2017;CAMPUS ARAPIRACA;False;1937;False;Alface, Salinidade,Lactuca sativa L.,Ecofisiologia vegetal;;10;Alves, Maria Claudjane Jerônimo Leite;Oliveira, Marcos Antonio Dantas de ;False;[2120];Carneiro, Paulo Torres;Indicadores morfofisiológicos em duas cultivares de alface em estresse salino
ARAPIRACA;Monografia;False;True;False;MATEMÁTICA;False;2017;CAMPUS ARAPIRACA;False;1934;False;Indução finita,Axiomas de Peano,Inteiros positivo;;9;;Santos, Marciely Silva dos ;False;[2118];Silva Júnior, Rinaldo Vieira da;Aplicações de indução finita
PALMEIRA DOS ÍNDIOS;TCC - Trabalho de Conclusão de Curso;tcc;True;False;SERVIÇO SOCIAL;False;2017;CAMPUS ARAPIRACA;False;1766;Leite, Jéssica Itala Melo;trabalho infantil;;15;;Leite, Jéssica Itala Melo;False;[1970];Bezerra, Angélica Luiza Silva;Condição do trabalho infantil na atualidade
ARAPIRACA;Monografia;False;True;False;ARQUITETURA E URBANISMO;False;2017;CAMPUS ARAPIRACA;False;1933;False;Melhorias arquitetônicas;;18;;Sarmento, Yara Tenório Moraes;False;[2117];Barbosa, Ricardo Victor Rodrigues;Estudo de melhorias arquitetônicas em um supermercado na cidade de São Sebastião - AL
ARAPIRACA;Monografia;False;True;False;FÍSICA;False;2017;CAMPUS ARAPIRACA;False;1932;False;Leis de Newton,Oscilador harmônico clássico,Oscilações,Sistemas lineares,Sistemas não lineares;;22;;Silva, Evylin Cristina Costa;False;[2116];Albuquerque, Samuel Silva de;Um estudo do oscilador harmônico e a inserção de um termo não linear de terceira ordem
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;CIÊNCIAS BIOLÓGICAS;False;2017;CAMPUS ARAPIRACA;False;1567;Silva, Iara Fernandes;Educação, Cronotipo, Ritmo circadiano, Cronobiologia,Tempo biológico ;;11;;Silva, Iara Fernandes;False;[1727];Figueredo, Diego de Siqueira;Cronotipos e rendimentos escolar de alunos de ensino médio de Limoeiro de Anadia
ARAPIRACA;Monografia;False;True;False;LETRAS;False;2017;CAMPUS ARAPIRACA;False;1931;False;Aspectos conversacionais,Interação face a face,Gênero talkshow;;5;;Silva, Guilherme Henrique da ;False;[2115];Melo, Daywid Wagner de;Análise dos aspectos conversacionais no gênero talkshow
ARAPIRACA;Monografia;False;True;False;ARQUITETURA E URBANISMO;False;2017;CAMPUS ARAPIRACA;False;1930;False;Densidade urbana,Vazios urbanos,Expansão horizontalizada;;29;Cavalcante, Renata Torres Sarmento de Castro;Silva, Ricardo Marcelino da ;False;[2114];Barros, Alice de Almeida;O processo de expansão urbana: um estudo sobre o adensamento da cidade de Arapiraca - AL
ARAPIRACA;Monografia;False;True;False;LETRAS;False;2017;CAMPUS ARAPIRACA;False;1929;False;Retórica,Argumento,Artigo de opinião;;6;;Santos, Waldery Sting Barbosa dos;False;[2113];Melo, Deywid Wagner de;Análise dos aspectos retóricos e textuais no gênero artigo de opinião
PALMEIRA DOS ÍNDIOS;TCC - Trabalho de Conclusão de Curso;tcc;True;False;PSICOLOGIA;False;2017;CAMPUS ARAPIRACA;False;1765;Silva, Wagner de Souza;Psicologia - prática profissional;;3;;Silva, Wagner de Souza;False;[1969];Fernandes, Saulo Luders;Sentidos de comunidade e prática do (a) psicólogo (a) no Centro de Referência da Assistência Social – CRAS: uma análise discursiva
ARAPIRACA;Monografia;False;True;False;EDUCAÇÃO FÍSICA;False;2017;CAMPUS ARAPIRACA;False;1927;False;Ginástica,Educação física,Paralisia cerebral,Abordagem crítico-superadora,Exclusão escolar;;5;;Costa, Bruno Fernandes da ;False;[2112];Prates, Ailton Cotrim;O trato do conhecimento da ginástica na perspectiva da abordagem crítico-superadora: desafios e possibilidade de desenvolvimento humano de alunos com paralisia cerebral
ARAPIRACA;Monografia;False;True;False;EDUCAÇÃO FÍSICA;False;2017;CAMPUS ARAPIRACA;False;1925;False;Inclusão social,Atleta na escola,Política pública de esportes,Esporte na escola;;5;;Santos, Anderson Oliveira;False;[2111];Prates, Ailton Cotrim;Programa de Formação Esportiva - Atleta na Escola: análise da realidade e possibilidade em escola do município de Arapiraca 
ARAPIRACA;Monografia;False;True;False;FÍSICA;False;2017;CAMPUS ARAPIRACA;False;1924;False;Acidentes de trânsito,Conceitos físicos,Física forense;;8;;Lima, Alíngia Clézia da Rocha;False;[2110];Lima, Emerson de;A importância da física forense: uma análise a partir dos acidentes de trânsitos e perícias no estado de Alagoas
ARAPIRACA;Monografia;False;True;False;MATEMÁTICA;False;2017;CAMPUS ARAPIRACA;False;1922;False;Ensino da matemática,Diversidade no conhecimento,Materiais didáticos manipuláveis;;8;;Magalhães, Josefa Danielli Valeriano da Silva;False;[2109];Porto, José Fábio Boia;O uso de materiais didáticos manipuláveis para o ensino e aprendizagem da matemática
ARAPIRACA;Monografia;False;True;False;EDUCAÇÃO FÍSICA;False;2017;CAMPUS ARAPIRACA;False;1921;False;Educação do campo,Esportes,Trato com o conhecimento;;11;;Barros, Tatiane da Silva;False;[2108];Prates, Ailton Cotrim;O trato com o conteúdo esporte nas aulas de educação física nas escolas estaduais de ensino médio do município de Teotônio Vilela - AL: realidade e possibilidade
ARAPIRACA;Monografia;False;True;False;FÍSICA;False;2017;CAMPUS ARAPIRACA;False;1918;False;Validação social,Equilíbrio estável,Evolução temporal;;12;;Barbosa, Fernandes do Nascimento;False;[2107];Albuquerque, Samuel Silva de;Análise de um modelo unidimensional de propagação de opiniões
ARAPIRACA;Monografia;False;True;False;MATEMÁTICA;False;2017;CAMPUS ARAPIRACA;False;1915;False;Resolução de problemas,Polya,Heurística,Método;;11;;Silva, Rodolfo dos Santos;False;[2105];Costa, Rosemeire Marcedo;Resolução de problemas matemáticos no ensino médio com o método da heurística de Polya: experiência na Escola Estadual Padre Aurélio Góis - Junqueiro / AL
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;False;True;False;CIÊNCIA DA COMPUTAÇÃO;False;2017;CAMPUS ARAPIRACA;False;1910;False;Serviço público,governança de ti,gerência de ti;;16;Silva, Italo Carlo Lopes;Pereira, Leonardo Maxwell Formiga;False;[2065];Oliveira, Rômulo Nunes de;Implantação de governança de TI no NTI da UFAL Campus Arapiraca com foco no gerenciamento de serviços do NTI
ARAPIRACA;Dissertação;False;True;False;TESES E DISSERTAÇÕES;False;2017;CAMPUS ARAPIRACA;False;1909;False;Caatinga, Trocas gasosas ,fluorescência - clorofila;;16;Silva, José Vieira;Lúcio, José Clebson Barbosa;False;[2064];Lima, Roberta Samara Nunes de;Ecofisiologia em mudas de três espécies arbóreas nativas: Ipê roxo (Handroanthus inpetiginosus), Mulungu (Erythrina velutina Willd) e Trapiá (Crataeva tapia) aclimadas à campo caatinga
ARAPIRACA;Dissertação;False;True;False;TESES E DISSERTAÇÕES;False;2017;CAMPUS ARAPIRACA;False;1908;False;fluorescência - clorofila,trocas gasosas - plantas,espécies arbóreas;;18;Alves, Maria Claudjane Jerônimo Leite;Silva, Lennon Kledson dos Santos ;False;[2063];Silva, José Vieira;Estratégias ecofisiológicas de mudas em resposta a manejos hídricos na caatinga
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;False;True;False;ARQUITETURA E URBANISMO;False;2017;CAMPUS ARAPIRACA;False;1905;False;Estatuto das cidades,plano diretor participativo,crescimento urbano;;44;;Lopes, Ionara Pereira de Araújo;False;[2077, 2078, 2079, 2080, 2081, 2082];Silva, Nayane Laurentino da;O crescimento urbano de Palmeira dos Índios após Plano Diretor Participativo
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;False;True;False;EDUCAÇÃO FÍSICA;False;2017;CAMPUS ARAPIRACA;False;1904;False;Trabalho,Ergonomia,enfermagem obstétrica;;12;Carmo, Bruno Cleiton Macedo do ;Ferreira, Josefa Juliana Albuquerque ;False;[2062];Dias, Renise Bastos Farias;Aspectos ergonômicos no trabalho do enfermeiro obstetra
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ARQUITETURA E URBANISMO;False;2017;CAMPUS ARAPIRACA;False;1744;Silva, Danillo Pedro Ferreira;Construção civil,Resíduos de construção e demolição,Gestão de resíduos ;;20;;Silva, Danillo Pedro Ferreira;False;[1941];Vasconcelos, Geilson Márcio Albuquerque de ;Diagnóstico da gestão de resíduos de construção e demolição na cidade de Arapiraca - AL
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ARQUITETURA E URBANISMO;False;2017;CAMPUS ARAPIRACA;False;1743;Pereira, Lidiane Albquerque; História oral, Memória,Penedo;;16;Pereira, Mariana Aline Barbosa;Pereira, Lidiane Albquerque;False;[1940];Romão, Simone Rachel Lopes;Histórias orais e memórias da cidade de Penedo
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;False;True;False;ARQUITETURA E URBANISMO;False;2017;CAMPUS ARAPIRACA;False;1903;False;Saúde pública,Saneamento,Urbanização,Recursos hídricos;;44;;Bastos, Emylle Gabriella Silva;False;[2061];Moraes, Odair Barbosa de ;Relações entre saneamento, recursos hídricos e saúde pública: um estudo de caso sobre o planejamento urbano do município de Arapiraca - AL
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;False;True;False;EDUCAÇÃO FÍSICA;False;2017;CAMPUS ARAPIRACA;False;1899;False;Escolares,Estado nutricional,rendimento escolar;;15;Pinheiro, Ingrid Kelly Alves dos Santos;Silva Neto, Saturnino Tavares da;False;[2060];Cunha Júnior, Arnaldo Tenório da ;Estado nutricional e rendimento escolar de alunos do último ano do curso do ensino fundamental I
PALMEIRA DOS ÍNDIOS;TCC - Trabalho de Conclusão de Curso;tcc;True;False;SERVIÇO SOCIAL;False;2017;CAMPUS ARAPIRACA;False;1589;Rocha, Glícia Kelly Melo da;Direito civil,Coabitantes homossexuais,Homofobia;;5;;Rocha, Glícia Kelly Melo da;False;[1750];Santos, Débora Rodrigues;Homossexualidade: o preconceito como impasse para garantia de direitos
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;False;True;False;ARQUITETURA E URBANISMO;False;2017;CAMPUS ARAPIRACA;False;1897;False;Arapiraca,igreja de são sebastião,referência cultural;;24;;Araújo, Ingrid Géssica de Souza Pereira;False;[2059];Dias, Juliana Michaello Macêdo;Igreja de São Sebastião: da invisibilidade à referência cultural
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;False;True;False;EDUCAÇÃO FÍSICA;False;2017;CAMPUS ARAPIRACA;False;1895;False;Crianças,Índice de massa corporal,Atividade física,Obesidade;;11;Tavares Júnior, José Carlos;Silva, Saulo Barbosa da ;False;[2058];Cunha Júnior, Arnaldo Tenório da ;Índice de massa corporal e níveis de atividade fisica em escolares do município de São Sebastião - AL
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;False;True;False;ARQUITETURA E URBANISMO;False;2017;CAMPUS ARAPIRACA;False;1892;False; Avaliação Pós-Ocupação, Habitação social,expansão urbana,segregação socioespacial;;29;;Paiva, Ricardo Bruno Ferreira de;False;[2056];Silva, Nayane Laurentino da;Os impactos urbanísticos decorrentes da implantação de empreendimentos de habitação de interesse social na periferia de Arapiraca: análise dos Residenciais N. S.ª Aparecida e Agreste
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;False;True;False;MATEMÁTICA;False;2017;CAMPUS ARAPIRACA;False;1890;False;Educação matemática,jogos didáticos ,Lúdico;;6;Silva, Cristiano Marinho da;Correia, Elenilso dos Santos;False;[2055];Barros, José da Silva;Utilizando o lúdico para o ensino de trigonometria no ensino fundamental II
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;monografia;True;False;ARQUITETURA E URBANISMO;False;2017;CAMPUS ARAPIRACA;False;1742;Oliveira, Valeska Beserra;Arapiraca,Déficit habitacional,Segregação,Excedente populacional,Conjuntos de interesse social;;16;;Oliveira, Valeska Beserra;False;[1939];Romão, Simone Rachel Lopes;Uma análise comparativa entre os programas habitacionais federais implantados em Arapiraca/AL: COHABs, HBB e PMCMV
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;False;True;False;FÍSICA;False;2017;CAMPUS ARAPIRACA;False;1885;False;sólido,forças ,brillouin,vibrações;;17;;Santos, Denis Pereira dos ;False;[2054];Albuquerque, Samuel Silva de;Determinação da relação de dispersão em uma cadeia unidimensional de átomos idênticos e de uma liga binária sujeitos a forças harmônicas
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;False;True;False;QUÍMICA;False;2017;CAMPUS ARAPIRACA;False;1884;False;analogias no ensino de química,abstração analógica,limitações,livros didáticos;;14;;Souza, Aline Costa de;False;[2053];Francisco júnior, Wilmo Ernesto;Análise das analogias encontradas no conteúdo de cinética química nos livros didáticos aprovados pelo PNLD 2012
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;False;True;False;CIÊNCIA DA COMPUTAÇÃO;False;2017;CAMPUS ARAPIRACA;False;1880;False;Disciplinas de programação,taxonomia solo,algoritmos de similaridade;;11;;Oliveira, João Vitor Silva;False;[2051];Barbosa, Alexandre de Andrade;Investigando o uso de múltiplas soluções de referência para classificar códigos usando algoritmos de similaridade
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;False;True;False;ARQUITETURA E URBANISMO;False;2017;CAMPUS ARAPIRACA;False;1879;False;Qualidade em serviços,Mobilidade urbana,transporte complementar;;35;;Bandeira, José Brito da Silva Alves;False;[2050];Moraes, Odair Barbosa de ;Qualidade dos serviços de transportes complementares na cidade de Arapiraca com foco na percepção dos usuários
ARAPIRACA;Monografia;False;True;False;ADMINISTRAÇÃO;False;2017;CAMPUS ARAPIRACA;False;2090;False;Desenvolvimento,Banco Mundial,Teoria neoinstitucionalista;;6;Tude, João Martins;Santos, Tony Lucas Vieira dos;False;[2247];Santos, Fabiano Santana dos ;Transições da visão de desenvolvimento do Banco Mundial: reforço da concepção neoinstitucionalista pós a crise de 2008
ARAPIRACA;Monografia;False;True;False;PEDAGOGIA;False;2017;CAMPUS ARAPIRACA;False;2070;False;EJA,Educação de jovens e adultos,Freire, Paulo,Método;;6;;Santos, Jackiciele ;False;[2230];Santos, Marta Maria Minervino dos ;O processo de alfabetização na educação de jovens e adultos
ARAPIRACA;Monografia;False;True;False;AGRONOMIA;False;2017;CAMPUS ARAPIRACA;False;2089;False;Geoestatística,Variabilidade espacial,Penetrômetro;;4;;Siqueira, Pedro Geywson de Souza;False;[2246];Santos, Cícero Gomes dos;Avaliação da resistência à penetração em um argissolo vermelho distrófico
ARAPIRACA;TCC - Trabalho de Conclusão de Curso;False;True;False;CIÊNCIA DA COMPUTAÇÃO;False;2017;CAMPUS ARAPIRACA;False;1877;False;Acessibilidade,Libras,lingua brasileira dos sinais,localização geoespacial;;24;;Lima, Diêgo dos Santos;False;[2048];Brito, Patrick Henrique da Silva;Modelagem de software para acessibilidade de pessoas surdas com localização geoespacial
